zone,hhsex,AREAH,PRODQ,OWNTYPE1,EXT1,IRRG,FERT,D21B,woreda_id,id
2,Male,.010109,.29317,Owner,No,No,No,0,26,5959
2,Male,.160916,3.443589999999999,Owner,No,No,No,0,26,5960
6,Male,.298581,7.792959999999999,Rent,No,No,Yes,0,97,5961
17,Female,.158787,0,Owner,No,No,No,0,223,5962
2,Male,.296446,1.21543,Owner,No,No,No,0,26,5963
4,Male,.008927,.088463,Owner,No,No,Yes,0,62,5964
6,Male,.7730050000000001,0,Owner,No,No,No,0,97,5965
19,Male,.747855,6.95505,Owner,No,No,No,0,243,5966
19,Male,.029113,.9374399999999999,Owner,No,No,No,0,243,5967
1,Male,.020548,.17261,Owner,No,No,No,0,9,5968
6,Male,.041773,.83546,Rent,No,No,No,0,97,5969
4,Male,.040025,.396652,Owner,No,No,No,0,62,5970
6,Male,.23822,5.19319,Owner,No,No,No,0,97,5971
18,Female,.005546,.072258,Owner,No,No,No,0,233,5972
10,Female,.001962,0,Owner,No,No,No,0,160,5973
1,Male,.026382,.59887,Owner,No,No,Yes,0,9,5974
4,Male,.057397,0,Owner,No,No,Yes,0,62,5975
2,Male,.047541,0,Owner,Yes,No,Yes,0,26,5976
13,Male,.108081,.45394,Owner,No,No,No,0,201,5977
19,Female,.089964,2.89683,Rent,No,No,Yes,0,243,5978
19,Male,.089241,.9638099999999999,Owner,No,No,Yes,0,243,5979
14,Male,.6165929999999999,4.93274,Owner,No,No,No,0,213,5980
2,Male,.028312,0,Rent,No,No,No,0,26,5981
2,Male,.271687,7.87893,Owner,No,No,Yes,3,26,5982
9,Female,.000275,.048075,Owner,No,No,No,0,147,5983
17,Female,.028896,0,Owner,No,No,Yes,0,223,5984
9,Male,.025816,0,Owner,No,No,No,0,147,5985
14,Male,.016177,0,Owner,No,No,No,0,213,5986
10,Female,.071918,2.1072,Owner,No,No,Yes,0,160,5987
13,Female,.187461,3.6555,Owner,No,No,No,0,201,5988
19,Male,.470422,4.37493,Owner,No,No,Yes,0,243,5989
2,Male,.0026,.206012,Owner,No,No,No,0,26,5990
18,Male,.01338,0,Owner,No,No,No,0,233,5991
6,Male,.115928,0,Owner,No,No,No,0,97,5992
10,Female,.124764,1.272588,Rent,No,No,No,0,160,5993
8,Male,.001412,0,Owner,No,No,No,0,124,5994
3,Male,.001956,.04734,Owner,No,No,No,0,42,5995
9,Male,.000688,.042984,Owner,No,No,No,0,147,5996
10,Male,.020907,.153036,Owner,No,No,No,0,160,5997
5,Female,.044737,0,Rent,No,No,No,0,78,5998
14,Female,.004614,0,Owner,No,No,No,0,213,5999
4,Female,.002519,.02116,Owner,No,No,No,0,62,6000
4,Male,.00467,0,Owner,No,No,No,0,62,6001
2,Male,.302206,0,Owner,Yes,No,Yes,100,26,6002
19,Male,.322706,10.39114,Owner,No,No,No,0,243,6003
13,Male,.262749,3.88869,Owner,No,No,Yes,75,201,6004
19,Male,.083669,2.69413,Rent,No,No,Yes,50,243,6005
4,Male,.036722,3.098584,Owner,No,No,No,0,62,6006
4,Male,.039465,.25652,Owner,No,No,No,0,62,6007
19,Male,.006373,.123694,Owner,No,No,No,0,243,6008
5,Male,.187044,1.90785,Owner,No,No,Yes,0,78,6009
1,Female,.084112,0,Owner,No,No,Yes,0,9,6010
10,Male,.018475,0,Owner,No,No,No,0,160,6011
10,Male,.158203,4.63533,Owner,No,No,Yes,0,160,6012
14,Female,.001986,0,Owner,No,No,No,0,213,6013
10,Male,.011705,.6730389999999999,Owner,No,Yes,Yes,0,160,6014
4,Male,.048393,.9982502,Owner,No,No,No,0,62,6015
13,Male,.196201,1.88353,Rent,No,No,Yes,25,201,6016
2,Male,.205916,1.54437,Owner,No,No,No,0,26,6017
4,Male,.122108,2.5188423,Owner,No,No,Yes,0,62,6018
1,Male,.001125,.007076,Owner,No,No,No,0,9,6019
17,Male,.034419,0,Owner,No,No,Yes,0,223,6020
13,Male,.010153,0,Owner,No,No,No,0,201,6021
18,Male,.102981,.647748,Owner,No,No,No,0,233,6022
9,Male,.128372,.42363,Owner,No,No,No,0,147,6023
18,Male,.19388,1.219505,Owner,No,No,No,0,233,6024
6,Male,.327566,3.99631,Rent,No,No,Yes,0,97,6025
10,Male,.025821,.37699,Owner,No,No,Yes,0,160,6026
1,Male,.24456,2.91026,Owner,No,No,No,0,9,6027
14,Female,.010781,.11212,Owner,No,No,No,0,213,6028
13,Male,.001974,.222464,Owner,No,No,Yes,0,201,6029
13,Male,.536253,5.57703,Owner,No,No,No,0,201,6030
4,Female,.094569,0,Owner,No,No,No,0,62,6031
14,Male,.233854,0,Owner,No,No,Yes,0,213,6032
4,Male,.408425,7.26996,Owner,No,No,No,0,62,6033
18,Male,.174863,5.38578,Owner,No,No,No,0,233,6034
1,Male,.036296,.472934,Owner,No,No,Yes,0,9,6035
6,Male,.151231,0,Owner,No,No,No,0,97,6036
9,Female,.127194,0,Owner,No,No,No,0,147,6037
9,Male,.083875,0,Owner,No,No,Yes,0,147,6038
10,Male,.023091,2.010764,Owner,No,No,No,0,160,6039
19,Male,.024043,.8799899999999999,Owner,No,No,No,0,243,6040
10,Male,.075749,.772635,Owner,No,No,No,0,160,6041
6,Male,.278234,0,Rent,No,No,No,0,97,6042
18,Male,.143553,2.00974,Owner,No,No,No,0,233,6043
4,Male,.511485,9.87166,Owner,No,No,No,0,62,6044
2,Male,.086598,.33773,Owner,No,No,No,0,26,6045
13,Male,.184043,1.76682,Owner,No,No,No,0,201,6046
14,Female,.042273,.20714,Owner,No,No,No,0,213,6047
8,Male,.154365,1.217941,Owner,Yes,Yes,Yes,0,124,6048
2,Male,.078301,0,Owner,No,No,Yes,0,26,6049
14,Male,.005107,0,Rent,No,No,No,0,213,6050
18,Male,.009107,0,Owner,No,No,No,0,233,6051
19,Female,.000631,.00675,Owner,No,No,Yes,0,243,6052
19,Male,.297296,1.12972,Owner,No,No,No,0,243,6053
13,Female,.019922,0,Rent,No,No,Yes,23,201,6054
19,Male,.000599,.079835,Owner,No,No,Yes,0,243,6055
4,Male,.027906,1.62665,Owner,No,No,Yes,0,62,6056
19,Male,.024183,0,Owner,No,No,Yes,75,243,6057
6,Male,.220957,5.76698,Owner,No,No,No,0,97,6058
3,Male,.051585,1.80031,Owner,No,No,No,0,42,6059
1,Male,.117826,.7411279999999999,Owner,No,No,Yes,0,9,6060
1,Male,.133947,1.03139,Rent,No,No,No,0,9,6061
1,Male,.005093,0,Rent,No,No,No,0,9,6062
4,Male,.012092,0,Owner,No,No,No,0,62,6063
2,Male,.203761,5.82756,Owner,No,No,No,0,26,6064
1,Male,.11343,.95282,Owner,Yes,No,Yes,16,9,6065
4,Male,.001144,.072074,Owner,No,No,Yes,0,62,6066
19,Female,.032344,1.04147,Owner,No,No,Yes,0,243,6067
14,Male,.00227,.022741,Owner,No,No,No,0,213,6068
18,Male,.010319,0,Owner,No,No,No,0,233,6069
10,Male,.043458,.80396,Owner,No,No,Yes,0,160,6070
14,Female,.19658,4.137813,Owner,No,No,No,0,213,6071
10,Male,.038854,.7188,Owner,No,No,No,0,160,6072
18,Male,.023261,.7164200000000001,Owner,No,No,No,0,233,6073
9,Male,.219788,0,Owner,No,No,No,0,147,6074
2,Male,.005881,0,Owner,No,No,Yes,0,26,6075
4,Male,.017616,.03875,Owner,No,No,No,0,62,6076
6,Male,.377544,0,Owner,No,No,No,0,97,6077
4,Male,.015268,.118941,Owner,No,No,No,0,62,6078
9,Male,.022425,1.674689,Owner,No,Yes,Yes,0,147,6079
13,Male,.537013,10.47175,Owner,No,No,No,0,201,6080
3,Male,.034001,.2862194,Owner,No,No,No,0,42,6081
4,Male,.003627,0,Owner,No,No,No,0,62,6082
17,Female,.063696,0,Owner,No,No,No,0,223,6083
6,Male,.337126,8.79898,Owner,No,No,No,0,97,6084
13,Male,.009306,.1489,Owner,No,No,Yes,0,201,6085
13,Female,.100156,0,Owner,No,No,No,0,201,6086
13,Female,.166546,2.01521,Owner,No,No,No,0,201,6087
13,Male,.504475,7.46623,Owner,No,No,No,0,201,6088
1,Male,.003133,.00721,Owner,No,No,No,0,9,6089
10,Male,.024063,.50773,Owner,No,No,No,0,160,6090
8,Male,.079092,18.123124,Owner,Yes,Yes,No,0,124,6091
6,Male,.251291,3.06575,Owner,No,No,No,0,97,6092
14,Male,.000568,0,Owner,No,No,No,0,213,6093
14,Male,.318224,6.698296999999999,Owner,No,No,No,0,213,6094
4,Male,.003617,1.534217,Owner,No,No,No,0,62,6095
9,Male,.010695,0,Owner,No,No,No,0,147,6096
4,Male,.011169,.21556,Owner,No,No,No,0,62,6097
9,Male,.02973,.55891,Owner,No,No,No,0,147,6098
5,Male,.023117,.50395,Owner,No,No,No,0,78,6099
2,Male,.192728,.79018,Owner,No,No,No,0,26,6100
10,Male,.007582,.11296,Owner,No,No,Yes,0,160,6101
10,Male,.034825,3.032517,Owner,No,No,No,0,160,6102
13,Female,.017383,0,Rent,No,No,No,0,201,6103
8,Male,.013982,.096757,Owner,No,No,No,0,124,6104
1,Male,.022929,0,Rent,No,No,No,0,9,6105
18,Male,.025997,0,Owner,No,No,No,0,233,6106
18,Male,.062372,1.92105,Owner,No,No,No,0,233,6107
4,Male,.063084,1.3013004,Owner,No,No,Yes,0,62,6108
8,Male,.030506,.802309,Owner,Yes,Yes,Yes,0,124,6109
19,Female,.00305,.406504,Owner,No,No,Yes,0,243,6110
9,Male,.24383,0,Owner,No,No,No,0,147,6111
9,Male,.063073,.329872,Owner,No,No,No,0,147,6112
14,Male,.030202,.6357195,Owner,No,No,No,0,213,6113
18,Male,.152706,2.13789,Owner,No,No,No,0,233,6114
1,Female,.022123,1.877138,Owner,No,No,No,0,9,6115
6,Male,.217831,2.65754,Rent,No,No,No,0,97,6116
19,Male,.157601,3.059039,Owner,No,No,No,0,243,6117
2,Male,.103684,2.21883,Owner,No,No,No,0,26,6118
5,Male,.007611,0,Owner,No,No,No,0,78,6119
14,Male,.404464,4.052727,Owner,No,No,No,0,213,6120
18,Male,.00133,.04097,Owner,No,No,No,0,233,6121
5,Male,.006939,0,Owner,No,No,No,0,78,6122
10,Male,.166089,1.84359,Owner,No,No,Yes,0,160,6123
5,Female,.01543,.18054,Owner,No,No,Yes,0,78,6124
17,Female,.006107,.176234,Owner,No,No,Yes,0,223,6125
10,Male,.000422,0,Owner,No,Yes,No,0,161,6126
14,Male,.011514,0,Owner,No,No,No,0,214,6127
7,Female,1.127446,21.53421,Owner,Yes,No,Yes,50,113,6128
2,Male,.005058,.064389,Owner,No,No,No,0,27,6129
8,Male,.020774,.39887,Owner,No,No,Yes,4.98,125,6130
5,Male,.164823,2.35697,Owner,No,No,Yes,0,79,6131
17,Male,.005704,.164621,Owner,No,No,No,0,224,6132
13,Male,.57931,0,Owner,No,No,Yes,0,202,6133
5,Male,.223636,6.41836,Rent,No,No,Yes,12,79,6134
3,Male,.002587,.185857,Owner,No,No,No,0,43,6135
19,Female,.008742,0,Rent,No,No,No,0,244,6136
4,Female,.060352,.7544,Owner,No,No,Yes,0,63,6137
5,Male,.201115,0,Owner,No,No,Yes,0,79,6138
3,Male,.002074,.013357,Owner,No,No,Yes,0,43,6139
17,Female,.092198,0,Owner,No,No,No,0,224,6140
8,Male,.510104,9.794,Rent,No,No,No,0,125,6141
5,Male,.303762,4.34379,Owner,No,No,No,0,79,6142
17,Male,.01909,0,Owner,No,No,No,0,224,6143
17,Male,.155571,2.45802,Owner,No,No,No,0,224,6144
7,Male,.010874,0,Owner,Yes,No,No,0,113,6145
5,Male,.185733,1.35585,Rent,No,No,Yes,50,79,6146
3,Male,.002579,.203831,Owner,No,No,Yes,0,43,6147
6,Male,.248999,4.208080000000001,Owner,No,No,No,0,98,6148
19,Female,.04445,1.77354,Owner,No,No,No,0,244,6149
6,Male,.114688,0,Rent,No,No,No,0,98,6150
17,Male,.5062759999999999,6.9866,Owner,No,No,No,0,224,6151
4,Male,.275443,1.87301,Owner,No,No,No,0,63,6152
19,Male,.005162,.065717,Owner,No,No,No,0,244,6153
1,Male,.048929,.307763,Owner,No,No,No,0,10,6154
1,Male,.070491,.7472000000000001,Owner,No,No,No,0,10,6155
17,Female,.311067,4.29272,Owner,No,No,No,0,224,6156
5,Male,.052529,5.043305,Owner,No,No,Yes,0,79,6157
5,Male,.23646,4.68191,Owner,No,No,Yes,0,79,6158
2,Male,.311457,6.38488,Owner,No,No,No,0,27,6159
13,Male,.006817,.491676,Owner,No,No,Yes,0,202,6160
1,Female,.349184,8.41534,Owner,No,No,No,0,10,6161
3,Male,.051233,.536922,Owner,No,No,No,0,43,6162
1,Male,.078832,2.23884,Rent,No,No,No,0,10,6163
2,Male,1.459796,41.31221,Owner,No,No,No,0,27,6164
3,Male,.042199,.442249,Owner,Yes,No,Yes,40,43,6165
3,Male,.02185,.39768,Owner,No,No,Yes,0,43,6166
5,Female,.077621,1.1876,Owner,No,No,Yes,0,79,6167
4,Male,.001502,.133117,Owner,No,No,No,0,63,6168
4,Male,.002635,.223158,Owner,No,No,No,0,63,6169
6,Female,.022117,0,Owner,No,No,Yes,0,98,6170
8,Male,.8085020000000001,0,Owner,No,No,Yes,0,125,6171
5,Male,.453048,0,Owner,No,No,No,0,79,6172
2,Male,.456068,14.86783,Rent,No,No,No,0,27,6173
4,Male,.05601,.62171,Owner,No,No,No,0,63,6174
17,Female,.005011,0,Owner,No,No,No,0,224,6175
17,Female,1.527077,0,Owner,No,No,No,0,224,6176
17,Male,.611864,8.443720000000001,Owner,Yes,No,Yes,.75,224,6177
2,Male,.006017,.476762,Owner,No,No,Yes,0,27,6178
9,Male,.020265,.506614,Owner,No,No,Yes,0,148,6179
4,Male,.081389,1.6788948,Owner,No,No,No,0,63,6180
10,Male,.189982,1.937811,Owner,No,No,No,0,161,6181
19,Male,.187182,0,Owner,No,No,No,0,244,6182
4,Male,.012732,0,Owner,No,No,No,0,63,6183
6,Male,.089064,1.92378,Owner,No,No,Yes,50,98,6184
5,Male,.001775,.033352,Owner,No,No,Yes,0,79,6185
4,Male,.14116,1.56688,Rent,No,No,No,0,63,6186
13,Male,.000255,.028736,Owner,No,No,Yes,0,202,6187
2,Female,.113409,0,Owner,No,No,No,0,27,6188
1,Female,.094416,0,Owner,No,No,No,0,10,6189
1,Male,.197538,1.242511,Rent,No,No,No,0,10,6190
9,Female,.04682,0,Owner,No,No,Yes,6,148,6191
18,Male,.002961,.272448,Owner,No,No,No,0,234,6192
8,Male,.131763,1.25174,Owner,No,No,No,0,125,6193
18,Male,.007131,.5321979999999999,Owner,No,No,No,0,234,6194
6,Male,.010462,0,Owner,No,No,No,0,98,6195
4,Female,.068033,.75517,Owner,No,No,No,0,63,6196
6,Female,.002424,.28722,Owner,No,No,No,0,98,6197
18,Male,.061196,1.41363,Owner,No,No,Yes,0,234,6198
9,Female,.53396,.6941499999999999,Owner,No,No,Yes,12.5,148,6199
6,Male,.018849,0,Owner,No,No,No,0,98,6200
5,Male,.05987,1.38299,Owner,No,No,No,0,79,6201
6,Male,.382221,8.63819,Rent,No,No,No,0,98,6202
5,Male,.018549,0,Owner,No,No,No,0,79,6203
5,Female,.02535,1.828481,Owner,No,No,Yes,0,79,6204
6,Male,.001201,.134679,Owner,No,No,Yes,0,98,6205
4,Male,.201271,2.51589,Owner,No,No,No,0,63,6206
6,Male,.000698,0,Owner,No,No,No,0,98,6207
3,Female,.000944,0,Owner,No,No,No,0,43,6208
9,Male,.048341,.27071,Owner,No,No,No,0,148,6209
17,Female,.058898,8.223269,Owner,No,No,No,0,224,6210
5,Male,.016947,.27454,Owner,No,No,No,0,79,6211
17,Male,1.213155,18.43995,Owner,No,No,No,0,224,6212
4,Male,.034099,0,Owner,No,No,No,0,63,6213
13,Male,.360181,2.30516,Owner,No,No,Yes,23.6,202,6214
13,Male,.357223,4.1795,Rent,No,No,Yes,10.8,202,6215
13,Female,.000372,.025506,Owner,No,No,Yes,0,202,6216
8,Male,.221402,3.78598,Rent,No,No,Yes,4.15,125,6217
4,Male,.00818,.724734,Owner,No,No,No,0,63,6218
7,Male,.67622,12.91579,Rent,Yes,No,Yes,50,113,6219
5,Male,.199701,3.95408,Owner,No,No,No,0,79,6220
9,Male,.200263,1.259654,Owner,No,No,No,0,148,6221
4,Male,.081752,.9074500000000001,Owner,No,No,No,0,63,6222
18,Male,.324293,0,Owner,No,No,No,0,234,6223
6,Male,.001102,0,Owner,No,No,No,0,98,6224
5,Male,.000526,.059275,Owner,No,No,Yes,0,79,6225
17,Male,.012047,0,Owner,No,No,No,0,224,6226
2,Male,.446564,3.61717,Owner,No,No,No,0,27,6227
13,Male,.147152,1.72168,Owner,No,No,No,0,202,6228
13,Male,.074374,.9594200000000001,Owner,No,No,Yes,0,202,6229
1,Male,.371728,8.95865,Owner,No,No,No,0,10,6230
6,Male,.060185,.61991,Owner,No,No,No,0,98,6231
1,Male,.376534,2.71105,Owner,No,No,No,0,10,6232
4,Female,.003366,.01178,Owner,No,No,No,0,63,6233
6,Male,.136504,1.02378,Rent,No,No,Yes,0,98,6234
13,Male,.140666,0,Owner,No,No,Yes,4.44,202,6235
5,Male,.008832,0,Owner,No,No,Yes,50,79,6236
10,Male,.003659,.02678,Owner,No,Yes,No,0,161,6237
10,Male,.006614,.067463,Owner,No,No,No,0,161,6238
8,Female,.060309,0,Owner,No,No,No,0,125,6239
5,Female,.000211,0,Owner,No,No,Yes,0,79,6240
6,Female,.032414,0,Owner,No,No,No,0,98,6241
2,Male,1.959156,55.44412999999999,Rent,No,No,No,0,27,6242
2,Female,.230213,9.11642,Owner,No,No,No,0,27,6243
7,Female,.003374,0,Owner,No,No,No,0,113,6244
9,Male,.155421,1.1812,Owner,No,No,No,0,148,6245
7,Male,.216153,.10808,Rent,Yes,No,Yes,30,113,6246
18,Male,.177709,3.42978,Owner,No,No,No,0,234,6247
18,Male,.014974,0,Owner,No,No,No,0,234,6248
13,Male,.117339,1.49021,Owner,No,No,Yes,0,202,6249
6,Male,.309766,7.0007,Owner,No,No,No,0,98,6250
5,Male,.039714,.04369,Rent,No,No,Yes,13,79,6251
4,Female,.001782,.103881,Owner,No,No,No,0,63,6252
19,Male,.129858,3.41527,Owner,No,No,No,0,244,6253
13,Male,.459361,5.83389,Owner,No,No,Yes,15,202,6254
17,Female,.215585,0,Owner,No,No,No,0,224,6255
19,Male,.428436,0,Owner,No,No,No,0,244,6256
4,Male,.041735,.49247,Owner,No,No,No,0,63,6257
6,Male,.180818,3.05582,Rent,No,No,No,0,98,6258
13,Male,.029342,2.116444,Owner,No,No,Yes,0,202,6259
4,Male,.012166,0,Owner,No,No,No,0,63,6260
4,Male,.065926,0,Owner,No,No,No,0,63,6261
18,Male,.024543,0,Owner,No,No,No,0,234,6262
13,Male,.030334,.263908,Owner,No,No,Yes,0,202,6263
13,Male,.407587,0,Owner,No,No,Yes,1.2,202,6264
3,Male,.00198,.196376,Owner,No,No,No,0,43,6265
6,Male,.037419,.28064,Owner,No,No,Yes,0,98,6266
5,Male,.005952,.12022,Owner,No,No,Yes,0,79,6267
12,Male,.008541,0,Owner,No,No,No,0,187,6268
5,Female,.292371,4.180899999999999,Rent,No,No,Yes,25,79,6269
10,Male,.086683,1.17022,Owner,No,No,Yes,0,161,6270
2,Male,.029865,.210845,Owner,No,No,Yes,0,27,6271
17,Male,.442468,8.893609999999999,Rent,No,No,Yes,0,224,6272
7,Male,.006212,0,Owner,No,No,No,0,113,6273
3,Male,.031875,0,Owner,No,No,No,0,43,6274
19,Male,.074291,1.61212,Owner,No,No,Yes,0,244,6275
5,Male,.238645,4.72517,Rent,No,No,Yes,30,79,6276
6,Male,.031893,0,Rent,No,No,No,0,98,6277
3,Male,.115188,2.67235,Owner,No,No,No,0,43,6278
18,Male,.023605,.307576,Owner,No,No,No,0,234,6279
10,Male,.104557,2.69756,Owner,No,No,No,0,161,6280
8,Male,.35469,3.29862,Owner,No,No,No,0,125,6281
1,Male,.108507,2.71268,Owner,No,No,Yes,0,10,6282
13,Male,.000564,.063612,Owner,No,No,Yes,0,202,6283
19,Male,.056409,.54152,Owner,No,No,Yes,50,244,6284
9,Female,.13161,.2369,Owner,No,No,Yes,0,148,6285
1,Male,.028233,.70583,Owner,No,No,No,0,10,6286
18,Male,.01632,.31497,Owner,No,No,No,0,234,6287
1,Male,.085966,0,Owner,No,No,No,0,10,6288
6,Male,.018757,.14068,Owner,No,No,No,0,98,6289
6,Male,.364588,7.984489999999999,Rent,No,No,Yes,100,98,6290
14,Male,.004396,0,Owner,No,No,No,0,214,6291
18,Male,.047506,.298812,Owner,No,No,No,0,234,6292
19,Male,.508445,8.287649999999999,Owner,No,No,No,0,244,6293
19,Male,.049724,1.41215,Owner,No,No,No,0,244,6294
13,Male,.146873,1.39529,Owner,No,No,Yes,8.880000000000001,202,6295
9,Male,.022423,0,Owner,No,No,Yes,0,148,6296
5,Male,.46663,13.39229,Owner,No,No,Yes,12,79,6297
5,Female,.090276,1.78747,Rent,No,No,No,0,79,6298
1,Male,.00152,.121173,Owner,No,No,No,0,10,6299
18,Male,.195718,5.55839,Owner,No,No,No,0,234,6300
1,Male,.256528,1.613564,Owner,No,No,No,0,10,6301
18,Female,.007059,0,Owner,No,No,No,0,234,6302
19,Male,.097903,1.06714,Owner,No,No,Yes,25,244,6303
17,Male,.271105,5.44921,Owner,No,No,No,0,224,6304
4,Female,.024044,.26689,Owner,No,No,Yes,0,63,6305
17,Female,.036092,0,Owner,No,No,No,0,224,6306
2,Male,.005212,0,Owner,No,No,No,0,27,6307
18,Male,.00261,.499005,Owner,No,No,No,0,234,6308
10,Male,.015339,0,Owner,No,No,No,0,161,6309
19,Male,.309033,2.99762,Owner,No,No,No,0,244,6310
4,Male,.182778,2.50405,Owner,No,No,No,0,63,6311
5,Male,.364427,0,Owner,No,No,No,0,79,6312
5,Male,.714882,20.51711,Owner,No,No,No,0,79,6313
14,Male,.005106,0,Owner,No,No,No,0,214,6314
4,Male,.000695,0,Owner,No,No,No,0,63,6315
19,Male,.32141,3.11768,Owner,No,No,No,0,244,6316
5,Male,.860921,17.04624,Owner,No,No,No,0,79,6317
13,Male,.463884,5.42745,Owner,No,No,Yes,25.6,202,6318
14,Male,.004823,0,Owner,No,No,No,0,214,6319
6,Male,.065133,.7490300000000001,Rent,No,No,No,0,98,6320
14,Male,.047653,0,Owner,No,No,No,0,214,6321
6,Male,.025409,0,Owner,No,No,No,0,98,6322
5,Male,.03563,0,Rent,No,No,Yes,25,79,6323
4,Male,.057578,1.11125,Owner,No,No,No,0,63,6324
13,Male,.14632,1.85826,Owner,No,No,No,0,202,6325
13,Male,.077549,.5902229,Rent,No,No,Yes,40.8,202,6326
8,Male,.147969,0,Rent,No,No,Yes,4.15,125,6327
3,Male,.011916,.07674,Owner,No,No,Yes,9999.999,43,6328
6,Female,.167071,3.65885,Owner,No,No,No,0,98,6329
4,Male,.001498,0,Owner,No,No,No,0,63,6330
3,Male,.007643,0,Owner,No,No,No,0,43,6331
4,Male,.033104,2.803551,Owner,No,No,No,0,63,6332
18,Male,.074366,2.11199,Owner,No,No,No,0,234,6333
8,Male,.320661,2.0843,Rent,No,No,Yes,2.49,125,6334
6,Male,.062459,.64333,Rent,No,No,Yes,0,98,6335
17,Male,.36704,7.377509999999999,Owner,No,No,No,0,224,6336
13,Male,.12754,1.49222,Owner,No,No,Yes,18.8,202,6337
1,Male,.06026,.379037,Owner,No,No,No,0,10,6338
13,Male,1.102735,14.00473,Owner,No,No,Yes,0,202,6339
4,Female,.089975,1.73653,Owner,No,No,No,0,63,6340
5,Male,.039803,0,Owner,No,No,Yes,0,79,6341
6,Male,.312721,2.34541,Owner,No,No,No,0,98,6342
5,Male,.122242,8.817301,Owner,No,No,Yes,0,79,6343
4,Male,.059205,.20722,Rent,No,No,No,0,63,6344
18,Male,.092226,3.54148,Owner,No,No,No,0,234,6345
3,Male,.239487,1.542294,Owner,No,No,Yes,0,43,6346
18,Male,.010398,0,Owner,No,No,No,0,234,6347
7,Male,1.707702,8.026199999999999,Owner,Yes,No,Yes,20,113,6348
12,Male,.020927,0,Owner,No,No,No,0,187,6349
18,Male,.164281,0,Owner,No,No,No,0,234,6350
4,Male,.02787,.32887,Owner,No,No,No,0,63,6351
19,Male,.156224,0,Owner,No,No,No,0,244,6352
5,Male,.000313,.030051,Owner,No,No,Yes,0,79,6353
5,Male,.577144,0,Owner,No,No,Yes,0,79,6354
3,Male,1.313943,8.461790000000001,Owner,No,No,No,0,43,6355
19,Male,.398842,15.91378,Owner,No,No,Yes,50,244,6356
1,Female,.128866,2.3067,Owner,No,No,No,0,10,6357
18,Male,.017317,0,Owner,No,No,Yes,0,234,6358
5,Male,.000258,.017733,Owner,No,No,No,0,79,6359
18,Male,.012415,0,Owner,No,No,No,0,234,6360
17,Male,.682887,9.42384,Owner,No,No,No,0,224,6361
4,Male,.013468,.0633,Owner,No,No,No,0,63,6362
6,Male,.254152,4.0156,Owner,No,No,No,0,98,6363
2,Male,.063537,1.88704,Rent,No,No,No,0,27,6364
6,Male,.295633,2.21725,Owner,No,No,No,0,98,6365
13,Male,.446672,4.69005,Rent,No,No,Yes,50,202,6366
10,Male,.018153,.132876,Owner,No,No,No,0,161,6367
3,Male,.37365,6.80042,Owner,No,No,No,0,43,6368
7,Male,.148182,2.62281,Owner,No,No,No,0,113,6369
6,Male,.251056,3.96668,Rent,No,No,No,0,98,6370
3,Female,.004551,.359641,Owner,No,No,No,0,43,6371
6,Male,.352697,0,Owner,No,No,No,0,98,6372
5,Male,.828295,0,Rent,No,No,Yes,50,79,6373
18,Male,.127311,2.6608,Owner,No,No,No,0,234,6374
17,Male,.647371,8.933719999999999,Owner,No,No,No,0,224,6375
19,Male,.072931,.68555,Rent,No,No,No,0,244,6376
18,Male,.064537,.672473,Owner,No,No,No,0,234,6377
5,Female,.391806,0,Owner,No,No,No,0,79,6378
19,Female,.076288,3.04387,Owner,No,No,No,0,244,6379
13,Male,.338745,0,Owner,No,No,Yes,25,202,6380
13,Male,.0016,.040046,Owner,No,No,Yes,0,202,6381
5,Male,.003944,0,Owner,No,No,Yes,100,79,6382
5,Male,.08802,.7398116,Owner,No,No,Yes,0,79,6383
7,Male,.354209,3.68377,Owner,No,No,No,0,113,6384
19,Male,.160743,4.0668,Owner,No,No,No,0,244,6385
12,Male,.005694,0,Owner,No,No,No,0,187,6386
5,Male,.234905,0,Owner,No,No,No,0,79,6387
5,Male,.051263,1.47124,Owner,No,No,Yes,1,79,6388
12,Male,.014628,0,Owner,No,No,No,0,187,6389
8,Male,.155597,0,Rent,No,No,No,0,125,6390
1,Male,.208951,5.03571,Owner,No,No,No,0,10,6391
4,Male,.004324,.383117,Owner,No,No,No,0,63,6392
7,Male,.256261,0,Owner,No,No,Yes,25,113,6393
13,Male,.093021,0,Owner,No,No,Yes,0,202,6394
19,Male,.008628,0,Owner,No,No,No,0,244,6395
2,Male,.016676,.596005,Owner,No,No,No,0,27,6396
7,Male,.0082,0,Owner,No,No,No,0,113,6397
8,Male,.297898,5.71964,Owner,No,No,No,0,125,6398
10,Male,.034758,.8967599999999999,Owner,No,No,No,0,161,6399
17,Male,.509583,6.93033,Rent,No,No,No,0,224,6400
8,Male,.11018,.71617,Rent,No,No,No,0,125,6401
14,Male,.02281,0,Owner,No,No,No,0,214,6402
7,Male,.326949,.16347,Owner,No,No,Yes,20,113,6403
1,Male,.147278,.926378,Owner,No,No,No,0,10,6404
13,Male,.241459,3.06653,Owner,No,No,Yes,.8100000000000001,202,6405
13,Male,.11909,.9063955,Owner,No,No,Yes,0,202,6406
2,Male,.886498,4.43249,Owner,No,No,No,0,27,6407
13,Male,.4972,3.7841884,Owner,No,No,No,0,202,6408
3,Male,.010444,.03133,Owner,No,No,No,0,43,6409
